"","t","y","yl","yu"
"1",0.1,0.108655007264862,0.0455547687585597,0.1698566620486
"2",0.15,0.153127287801221,0.0952929673789203,0.214885256766663
"3",0.2,0.198789941523397,0.137970556983742,0.259578005115295
"4",0.25,0.23203703184976,0.170602200023431,0.293915286681999
"5",0.3,0.263845175024345,0.19871459449428,0.332094931241692
"6",0.35,0.258690155134288,0.180852298642138,0.344495544907658
"7",0.4,0.181825875655348,0.0980841940814811,0.26177112065635
"8",0.45,0.0886436517184042,-0.00507846382375159,0.181213363447635
"9",0.5,-0.00128289261407264,-0.104821716013182,0.102825455037698
"10",0.55,-0.0911583730354886,-0.20527814822791,0.0223583682582832
"11",0.6,-0.177683754367619,-0.312859208776595,-0.058093697929076
"12",0.65,-0.246550343434337,-0.390418271232244,-0.112409426180299
"13",0.7,-0.292257294812237,-0.421395719210579,-0.167102584751592
"14",0.75,-0.311630602528272,-0.435400590882915,-0.196679119750387
"15",0.8,-0.29371544644183,-0.398500349341973,-0.191515022625578
"16",0.85,-0.256338376391707,-0.355713453425138,-0.168852769241803
"17",0.9,-0.20691147687882,-0.301129914719403,-0.1275036800892
