"","t","y","yl","yu"
"73",0.77,-0.7877574372465,-1.64277384148175,-0.0642851031856253
"74",0.78,-0.772100189663205,-1.65527639685556,-0.0631351183731177
"75",0.79,-0.753157032955498,-1.65910965457216,-0.049295706194729
"76",0.8,-0.731227997811112,-1.63530392549699,-0.048001646329828
"77",0.81,-0.706659993061094,-1.59894916376582,-0.0436860217943971
"78",0.82,-0.679870529876206,-1.54313452282958,-0.0263133027619549
"79",0.83,-0.651375763497712,-1.51828475541541,-0.00573893405058169
"80",0.84,-0.621817203023997,-1.4561914747759,0.0171690809750377
"81",0.85,-0.591979706490534,-1.39093335258163,0.0357944714976608
"82",0.86,-0.562797543251,-1.34078191560952,0.0498576852278066
"83",0.87,-0.535349337547656,-1.29539408974634,0.0669713437743042
"84",0.88,-0.510841374244137,-1.24405788217584,0.093409606372413
"85",0.89,-0.490576672830214,-1.21734364896218,0.115195907598731
"86",0.9,-0.475908497244691,-1.1816946085616,0.117405467071686
"87",0.91,-0.468179231768446,-1.18215869252978,0.132617338777702
"88",0.92,-0.468647876331404,-1.19972813008486,0.13571234275269
"89",0.93,-0.478414646230406,-1.22725925947191,0.140523809496357
"90",0.94,-0.49836028171262,-1.247037758972,0.13022586952602
"91",0.95,-0.52912675278702,-1.31134918648715,0.106808973412102
