"","t","y","yl","yu"
"1",0.05,0.0234237497698355,-0.00446375514470247,0.0535136713541129
"2",0.06,0.0217604049536737,-0.00486166702547563,0.0508085788304482
"3",0.07,0.020192907367805,-0.00541549669947559,0.0472819953629436
"4",0.08,0.0188646449039784,-0.00594481494906608,0.0445022234931306
"5",0.09,0.0178663647471322,-0.00618065491096491,0.0423964521891703
"6",0.1,0.0172414375863952,-0.00764177591162654,0.0408150996907254
"7",0.11,0.0169998861954148,-0.00766874425033425,0.0394272849215599
"8",0.12,0.017136167909696,-0.00744246737304957,0.039911724734049
"9",0.13,0.0176454863035682,-0.00734673047195177,0.0399528578405221
"10",0.14,0.0185343350142294,-0.00593572724826788,0.0407013713901571
"11",0.15,0.0198227474837264,-0.00411466616300147,0.0418694209295153
"12",0.16,0.021537979787199,-0.00291528747229125,0.042701641597108
"13",0.17,0.0237016565361392,-0.000795239807821748,0.0458928168808838
"14",0.18,0.0263142573211964,0.00147241943418946,0.0497952628306627
"15",0.19,0.0293417201602492,0.00401928936301059,0.053121344789084
"16",0.2,0.0327085638373653,0.00678381224193286,0.0573477280445977
"17",0.21,0.0363002783946255,0.010467267787601,0.0609132714685069
"18",0.22,0.0399751860541128,0.0144022917365741,0.0651106002150826
"19",0.23,0.043583246109526,0.018513220622276,0.0698663223663044
"20",0.24,0.0469872218277467,0.0217850649834067,0.0731287864278544
"21",0.25,0.0500809615610696,0.024875504137776,0.076354561718675
"22",0.26,0.0528005512635424,0.0269846792049113,0.0789008224216332
"23",0.27,0.0551264366900264,0.0288613885463857,0.0817859377768778
"24",0.28,0.0570774101757026,0.0297997462921083,0.0840266105066867
"25",0.29,0.0586995347210731,0.0320416604410781,0.0862360823900296
"26",0.3,0.0600538595060584,0.033452676639084,0.0880419465705043
"27",0.31,0.0612060513665437,0.0336222345419028,0.0910494779709543
"28",0.32,0.0622193982052524,0.0335145493724819,0.0919976759278391
"29",0.33,0.0631509496658809,0.0322721107864561,0.0932485062660075
"30",0.34,0.0640496048766883,0.0335568496027471,0.0942459519797796
"31",0.35,0.0649549683069995,0.0338008392332036,0.0954166228806696
"32",0.36,0.0658964530814177,0.0345117609475436,0.0963199889195371
"33",0.37,0.0668928337331987,0.0349925630975793,0.0983628125764158
"34",0.38,0.0679527752283373,0.0359701271005387,0.0996289712535652
"35",0.39,0.0690766817714189,0.0371045184653591,0.102480469600366
"36",0.4,0.0702597277632697,0.0394883991941909,0.104293512717294
"37",0.41,0.0714954725224203,0.0388091294355355,0.10572764873123
"38",0.42,0.0727792330040139,0.039580471751167,0.109145970085288
"39",0.43,0.0741104283093587,0.0394626528590594,0.110860428153547
"40",0.44,0.0754933431418483,0.0390302582752001,0.11224628082379
"41",0.45,0.0769361185470241,0.0386024426841472,0.114025484769325
"42",0.46,0.078448240979451,0.0398326690349599,0.115952047567496
"43",0.47,0.0800373020158145,0.0397073093240244,0.117407012435263
"44",0.48,0.0817061596891574,0.0404424411845959,0.121640529848832
"45",0.49,0.0834515998197057,0.0389902955366358,0.124736746055583
"46",0.5,0.0852650499774715,0.0419289016284316,0.128169181515322
"47",0.51,0.0871350191990573,0.0432990532708678,0.131277150803727
"48",0.52,0.0890501660355477,0.0442514943014542,0.133973820527549
"49",0.53,0.0910016710534699,0.0463167213359013,0.136432377116883
"50",0.54,0.0929840321116747,0.0483369290709886,0.137761685806216
"51",0.55,0.0949942430940006,0.0505534752243595,0.139861668166305
"52",0.56,0.0970300982927481,0.0517293370691386,0.142262964557046
"53",0.57,0.0990887287289531,0.0523305178611142,0.144758671358479
"54",0.58,0.101166326613415,0.0538720347467032,0.146790140777312
"55",0.59,0.103259462736829,0.0543934154525256,0.151374890763171
"56",0.6,0.105367642285961,0.0574250860755332,0.154903928083322
"57",0.61,0.107496003429771,0.0610770398965434,0.155404986263156
"58",0.62,0.109656644264432,0.0627301274255509,0.155848592501658
"59",0.63,0.111867315405606,0.0657700083489334,0.159110966003735
"60",0.64,0.114147274147441,0.066974519197571,0.161221319087878
"61",0.65,0.116511590190723,0.0707045248989017,0.163946736849127
"62",0.66,0.118966296846663,0.0733507990833902,0.167033662543345
