"","t","y","yl","yu"
"1",0.1,0.595756141869813,-0.0418116337651134,1.11371115505597
"2",0.15,0.844354161158257,0.242651658816035,1.30429658945334
"3",0.2,0.922472950504535,0.300378038218265,1.42893250239936
"4",0.25,0.885103448878718,0.24760008559738,1.38702425045837
"5",0.3,0.826595676250116,0.134562301569932,1.37186114910648
"6",0.35,0.828625559195969,0.161230873791334,1.44053196986213
"7",0.4,0.862702720004378,0.225212767702719,1.51093328371249
"8",0.45,0.737348662094092,-0.0366994951711706,1.49694966326385
"9",0.5,0.44493462958776,-0.359704031658721,1.31846923152011
"10",0.55,0.0954660569256327,-0.860140546186239,1.00080878740457
"11",0.6,-0.241138238692426,-1.30101461071095,0.815793647378216
"12",0.65,-0.516505245050541,-1.6639673960598,0.486356595730614
"13",0.7,-0.691887056285021,-1.92442728651037,0.326014003537952
"14",0.75,-0.73948062215762,-1.81908428672377,0.275919463846534
"15",0.8,-0.667775511967124,-1.62893297394077,0.23571965844108
"16",0.85,-0.526584191313903,-1.39378161411705,0.308157405296142
"17",0.9,-0.553631076980441,-1.42393556374806,0.171259397495842
