"","t","y","yl","yu"
"41",0.45,0.0771280674761052,0.0383214920860346,0.116702446536442
"42",0.46,0.0786582074837182,0.0401967013466395,0.119207930942189
"43",0.47,0.0802427800540982,0.0419378949324385,0.120516257419761
"44",0.48,0.0819001568942613,0.0416426602227124,0.121783951113918
"45",0.49,0.0836444744770761,0.043859228359524,0.123953962259239
"46",0.5,0.0854810323811009,0.0453514994705675,0.127166777350666
"47",0.51,0.0874044004738559,0.0490925856955074,0.129533534839039
"48",0.52,0.0893998907402051,0.0501072837340727,0.131519883007502
"49",0.53,0.0914478810272889,0.0524212083336219,0.133788045819005
"50",0.54,0.0935295268609078,0.0535936517585036,0.138564762937353
"51",0.55,0.0956319796459347,0.0538550858764267,0.142012806868016
"52",0.56,0.0977514222056044,0.055080289017801,0.143274991033885
"53",0.57,0.099892929272719,0.0555722236667192,0.145306108957614
"54",0.58,0.102067159867948,0.0585616131842713,0.146792731335347
"55",0.59,0.10428493071248,0.0610624753312046,0.149617784479413
"56",0.6,0.106551509645104,0.0637764430753274,0.152320302932032
"57",0.61,0.108862736322536,0.0656855881569212,0.156349398052661
"58",0.62,0.111204658872874,0.0675585789577511,0.158055564402402
"59",0.63,0.113557277848331,0.0683574008220965,0.161505087434817
"60",0.64,0.115901463540829,0.0682360958548185,0.164862442714416
"61",0.65,0.118226682220156,0.0725920801757675,0.167186252649425
"62",0.66,0.120536510770518,0.0751089876598998,0.169021890312669
"63",0.67,0.122849540244552,0.0774735021023849,0.170590607199094
"64",0.68,0.125195077041679,0.0806479447893762,0.170621760167379
"65",0.69,0.127605242387524,0.0830704467298379,0.173210673936618
"66",0.7,0.130106546801664,0.0860907361103181,0.175220400580026
"67",0.71,0.132714067123354,0.0884867478266151,0.175137901433694
"68",0.72,0.135430071637822,0.0929144740672938,0.179341543890799
"69",0.73,0.138247077238207,0.0971478300249899,0.182362055907724
"70",0.74,0.141153779734454,0.100019922965827,0.184004276169635
"71",0.75,0.144141621773446,0.104605040734819,0.185515624652109
"72",0.76,0.147209981010464,0.108845306395306,0.187460221590432
"73",0.77,0.150368761193841,0.112421152371978,0.188828597017613
"74",0.78,0.153638175937956,0.116024712396024,0.191547501394429
"75",0.79,0.157046437686668,0.121925705876224,0.195085735602663
"76",0.8,0.160626682636869,0.127250381342341,0.198415284064406
"77",0.81,0.164414601715532,0.130854328346696,0.200996249092643
"78",0.82,0.168447839198819,0.135995240093098,0.204050972443577
"79",0.83,0.17276738055016,0.140828624491268,0.207038489836778
"80",0.84,0.177420152333914,0.145404545941043,0.210794161546636
"81",0.85,0.182461186841533,0.152727546914019,0.213693223573621
"82",0.86,0.187953134246439,0.158893767923324,0.217977075803268
"83",0.87,0.193960678993559,0.166602771014005,0.223243127939453
"84",0.88,0.200537546765329,0.172916817619168,0.229684977225734
"85",0.89,0.207704384633156,0.179218781222534,0.23571329606603
"86",0.9,0.215417132662575,0.186174048831335,0.243667591882677
"87",0.91,0.223527915959132,0.194108979371599,0.251674485350369
"88",0.92,0.231744077500133,0.202303171359289,0.261656618237579
"89",0.93,0.239595233254574,0.208637986654183,0.270770234491152
"90",0.94,0.246421789250382,0.214324542259609,0.279136293121728
"91",0.95,0.251399135798463,0.218953014909963,0.285344866651387
