"","t","y","yl","yu"
"1",0.05,0.0239625566536798,-0.00465984961924447,0.0559636548238177
"2",0.06,0.0222625000661088,-0.005894836210691,0.0533246583982295
"3",0.07,0.0206265776744601,-0.00694580387275955,0.0500929594514162
"4",0.08,0.0191994953709517,-0.0072387465919691,0.04685788142823
"5",0.09,0.0180812771173615,-0.00823562732716548,0.0440948673968157
"6",0.1,0.0173308491909262,-0.00808161963433043,0.0421221058688665
"7",0.11,0.0169763131964613,-0.00781217698136689,0.0412668175385184
"8",0.12,0.0170279488657632,-0.00747639936021673,0.0408003383114423
"9",0.13,0.0174902607467823,-0.00700663461676186,0.0408831127322905
"10",0.14,0.0183702167438911,-0.00528781614325488,0.0415183081570657
"11",0.15,0.0196798970510465,-0.00503820015128426,0.0430706998722864
"12",0.16,0.0214330096129912,-0.00328296678536067,0.0449101688567543
"13",0.17,0.0236361708675789,-0.00149390936075758,0.0478967414669021
"14",0.18,0.0262773739631134,0.000519860465022498,0.0504824660982315
"15",0.19,0.0293152498913612,0.0048657645282596,0.0544591698390392
"16",0.2,0.0326730046647388,0.0078322420407291,0.0582672766899151
"17",0.21,0.0362399311873045,0.0110841028598122,0.0627012317831692
"18",0.22,0.0398812974703524,0.0130502619818702,0.0664327814941902
"19",0.23,0.0434548779867952,0.0163588662603002,0.070000988749292
"20",0.24,0.0468303346778473,0.0195384766487678,0.0728367490809072
"21",0.25,0.0499067992147691,0.0228541616795476,0.0755725872533966
"22",0.26,0.0526245984481726,0.0253709704784412,0.0778198764293978
"23",0.27,0.0549687998631479,0.0286704691582103,0.0809613124590812
"24",0.28,0.0569644834995439,0.031339138486847,0.0835374346262693
"25",0.29,0.0586656635047827,0.0324416983783191,0.0858696942096621
"26",0.3,0.06014105862567,0.0329525765396401,0.0866615171746191
"27",0.31,0.0614602095586455,0.0328931574357401,0.0892496413093974
"28",0.32,0.0626828170682125,0.0332704421442125,0.0909626352382117
"29",0.33,0.0638529163134565,0.0348585306100821,0.0929420778946025
"30",0.34,0.0649980355785572,0.0347394241392708,0.0937338414080425
"31",0.35,0.0661322455351116,0.0354418129751654,0.0970650351483927
"32",0.36,0.0672612953621594,0.0353129501768243,0.0998970093995205
"33",0.37,0.0683879487536054,0.0375942590917304,0.102252808174006
"34",0.38,0.0695160600041619,0.0383131402964349,0.104589778437312
"35",0.39,0.070652624611923,0.0392017783159007,0.106836889517262
"36",0.4,0.0718077449359789,0.0389258509854213,0.108680121443722
"37",0.41,0.0729929929832299,0.0382424494358854,0.110288894124046
"38",0.42,0.0742189616306821,0.0400131687145866,0.111431904642611
"39",0.43,0.0754928851161983,0.0396994102823706,0.112579067095709
"40",0.44,0.0768171214550594,0.0406211698855774,0.11409262572825
"41",0.45,0.0781890604532649,0.0397675308924342,0.117989300637287
"42",0.46,0.0796026772784809,0.0394530333440144,0.119544959392853
"43",0.47,0.0810515226740589,0.0398505777777938,0.121565874026327
"44",0.48,0.0825324862754144,0.0405411921272191,0.12385824526223
"45",0.49,0.0840492988207295,0.0394807237740971,0.123991695202962
"46",0.5,0.0856145923251448,0.0402619703569039,0.126928301617466
"47",0.51,0.087249523468667,0.041995388909812,0.129596645988159
"48",0.52,0.0889805084796753,0.0424469409891551,0.13232239268516
