"","t","y","yl","yu"
"1",0.1,0.552940443324974,-0.352327503061789,1.15983145114683
"2",0.15,0.811406272239915,0.0987970565668247,1.3822397350554
"3",0.2,0.878329621177555,0.103118734340067,1.45261604677256
"4",0.25,0.854234985885705,-0.0166595762362943,1.4956241681092
"5",0.3,0.787095332717218,-0.0119883157494708,1.39317758275086
"6",0.35,0.826824931149373,-0.0512473996363496,1.51135061727625
"7",0.4,0.936720921442367,0.20503968120375,1.86161132815028
"8",0.45,0.816271412316716,-0.0156038848540331,1.93182781587548
"9",0.5,0.561665573232573,-0.528386108601129,1.92899499926776
"10",0.55,0.214882391970405,-0.883529692137833,1.51231777039409
"11",0.6,-0.160337512088205,-1.42990735358701,1.17931072222733
"12",0.65,-0.440537524714562,-1.64492491687941,0.970330209471962
"13",0.7,-0.605926389410015,-1.76621881197976,0.724447697303898
"14",0.75,-0.617868934200251,-1.83635415838368,0.758577256267706
"15",0.8,-0.592651721417219,-1.62912359036321,0.675271588600888
"16",0.85,-0.459165927627959,-1.36803889360954,0.540507036297803
"17",0.9,-0.584799327805799,-1.52959520281638,0.286772571160768
