"","t","y","yl","yu"
"1",0.1,0.276993285833193,-0.0432129873620573,0.611402102489595
"2",0.15,0.24202454673584,-0.0624613984721784,0.599955421883383
"3",0.2,0.307475538853963,-0.0187961558240513,0.665461050360181
"4",0.25,0.362636773019582,0.0107817615440827,0.711769009210615
"5",0.3,0.395220775601995,0.00171377756397755,0.842916902705365
"6",0.35,0.275459912710631,-0.125917023756465,0.682694255658228
"7",0.4,0.0164798072519694,-0.429024977065529,0.475902252101228
"8",0.45,-0.171095006311513,-0.645441389903388,0.340284504707777
"9",0.5,-0.299653593590403,-0.817535267666896,0.279343962788741
"10",0.55,-0.337534530701877,-0.920548860613918,0.274645088802162
"11",0.6,-0.404014462316944,-1.03412562098131,0.224985269452496
"12",0.65,-0.430239798333953,-1.03328743295415,0.185013629840853
"13",0.7,-0.468242930484213,-1.04833853849829,0.0748950262700569
"14",0.75,-0.491822232753717,-1.02433741215013,0.0493473514255335
"15",0.8,-0.45928494582583,-0.931470303230544,0.00647880923441771
"16",0.85,-0.368016626785301,-0.801615202702068,0.0817687661401013
"17",0.9,-0.0766344877851734,-0.476846206953907,0.341841713843797
